,sequence,coordination_inaccuracy,global_accuracy,global_inaccuracy,information_motion_tau,pad_actions,participant_motion_tau,performance,spatial_inaccuracy,switch_actions,temporal_inaccuracy,trigger_actions,file_id
1023,wave3,11.0,1.0,11.0,0.310670107883663,0.0,0.19743107402381235,0.05,0.0,0.0,0.0,12.0,23626214-3e76-4393-a8c8-7fdaca29e210
1024,wave4,12.0,2.0,24.0,0.2915569923618012,0.0,0.3696508109728827,0.05,12.0,0.0,0.0,26.0,23626214-3e76-4393-a8c8-7fdaca29e210
1025,wave5,8.0,7.0,42.0,0.20674105983133859,14.0,0.6745367146942903,0.05,27.0,2.0,7.0,35.0,23626214-3e76-4393-a8c8-7fdaca29e210
1026,wave0,2.0,4.0,11.0,0.44281773215265796,5.0,0.6106427793852792,0.05,9.0,2.0,0.0,10.0,0203909d-aa3d-4803-b260-541f4fc825cb
1027,wave1,2.0,11.0,11.0,2.185232301481967,10.0,0.9525539540059479,0.24,8.0,4.0,1.0,12.0,0203909d-aa3d-4803-b260-541f4fc825cb
1028,wave2,1.0,17.0,23.0,1.876686469918632,19.0,1.182506686068398,0.27,17.0,6.0,5.0,21.0,0203909d-aa3d-4803-b260-541f4fc825cb
1029,wave3,1.0,9.0,25.0,3.002608477389829,6.0,1.1293856445672357,0.27,24.0,5.0,0.0,28.0,0203909d-aa3d-4803-b260-541f4fc825cb
1030,wave4,22.0,15.0,74.0,1.50936640017499,22.0,1.2844142428157197,0.27,48.0,12.0,4.0,67.0,0203909d-aa3d-4803-b260-541f4fc825cb
1031,wave5,53.0,20.0,102.0,1.8177831157256485,41.0,2.1975613553961533,0.24,40.0,18.0,9.0,81.0,0203909d-aa3d-4803-b260-541f4fc825cb
1032,wave0,8.0,4.0,19.0,0.2793095653449167,11.0,0.492202204002139,0.05,11.0,4.0,0.0,12.0,b6ab39ab-18b2-49e2-9e62-5b35d29244a5
1033,wave1,14.0,11.0,37.0,1.8246571425240492,23.0,1.514573618480981,0.24,16.0,5.0,7.0,25.0,b6ab39ab-18b2-49e2-9e62-5b35d29244a5
1034,wave2,10.0,15.0,41.0,1.8018460263028704,22.0,1.594496556644591,0.27,22.0,5.0,9.0,34.0,b6ab39ab-18b2-49e2-9e62-5b35d29244a5
1035,wave3,18.0,15.0,38.0,2.3710801436323927,24.0,1.8149889016188843,0.27,15.0,7.0,5.0,29.0,b6ab39ab-18b2-49e2-9e62-5b35d29244a5
1036,wave4,18.0,20.0,44.0,1.910576112911022,23.0,1.7087277506777157,0.3,18.0,8.0,8.0,41.0,b6ab39ab-18b2-49e2-9e62-5b35d29244a5
1037,wave5,12.0,20.0,43.0,2.3235794271323273,26.0,1.5753256625974015,0.32,26.0,10.0,5.0,37.0,b6ab39ab-18b2-49e2-9e62-5b35d29244a5
1038,wave0,0.0,3.0,0.0,0.47816327859063384,0.0,0.3396615465635964,0.05,0.0,0.0,0.0,3.0,1d75643b-1ecc-4020-978a-2b6b2adb07c1
1039,wave1,0.0,5.0,0.0,0.5873274448671727,0.0,0.6628448887733639,0.08,0.0,0.0,0.0,5.0,1d75643b-1ecc-4020-978a-2b6b2adb07c1
1040,wave2,1.0,6.0,6.0,0.7777252414043322,0.0,0.4741302853483036,0.11,5.0,0.0,0.0,12.0,1d75643b-1ecc-4020-978a-2b6b2adb07c1
1041,wave3,0.0,8.0,0.0,0.656123526505968,1.0,0.6422150474176315,0.11,0.0,1.0,0.0,7.0,1d75643b-1ecc-4020-978a-2b6b2adb07c1
1042,wave4,4.0,14.0,13.0,2.461616072874725,5.0,1.1027834654202844,0.3,9.0,4.0,0.0,22.0,1d75643b-1ecc-4020-978a-2b6b2adb07c1
1043,wave5,0.0,19.0,11.0,1.8170413161426966,8.0,1.142618083412685,0.32,11.0,5.0,0.0,22.0,1d75643b-1ecc-4020-978a-2b6b2adb07c1
1044,wave0,1.0,4.0,1.0,0.2106385745373473,1.0,0.2106385745373473,0.05,0.0,1.0,0.0,4.0,5d5d832e-4960-400a-892f-acef6dd2546c
1045,wave1,0.0,12.0,10.0,2.4736032951488713,6.0,1.6486612213701157,0.24,10.0,5.0,0.0,16.0,5d5d832e-4960-400a-892f-acef6dd2546c
1046,wave2,0.0,18.0,15.0,1.1929217116795745,8.0,1.1814028409441473,0.27,15.0,4.0,0.0,25.0,5d5d832e-4960-400a-892f-acef6dd2546c
1047,wave3,0.0,22.0,3.0,1.6891234299295148,8.0,1.5278553665006813,0.3,3.0,6.0,0.0,17.0,5d5d832e-4960-400a-892f-acef6dd2546c
1048,wave4,7.0,21.0,31.0,3.711037331302228,10.0,1.692364518543868,0.49,24.0,7.0,0.0,42.0,5d5d832e-4960-400a-892f-acef6dd2546c
1049,wave5,1.0,18.0,26.0,3.55852293533908,8.0,1.1151931268145452,0.49,25.0,6.0,0.0,36.0,5d5d832e-4960-400a-892f-acef6dd2546c
1050,wave0,6.0,3.0,21.0,0.18597499911269072,12.0,0.2616880900220523,0.05,15.0,7.0,0.0,12.0,1bd44bb0-0ded-4a97-b2ed-44fce0c8ab4c
1051,wave1,10.0,5.0,32.0,0.8748736574272062,19.0,0.8118881887254841,0.08,21.0,12.0,1.0,18.0,1bd44bb0-0ded-4a97-b2ed-44fce0c8ab4c
1052,wave2,13.0,6.0,29.0,0.9385298108667094,19.0,0.8847150375275081,0.11,16.0,8.0,0.0,16.0,1bd44bb0-0ded-4a97-b2ed-44fce0c8ab4c
1053,wave3,6.0,5.0,22.0,0.571750375732838,10.0,0.6934189016137595,0.11,16.0,3.0,0.0,17.0,1bd44bb0-0ded-4a97-b2ed-44fce0c8ab4c
1054,wave4,3.0,11.0,11.0,1.1501800515895244,15.0,0.7064854968429592,0.14,8.0,3.0,0.0,7.0,1bd44bb0-0ded-4a97-b2ed-44fce0c8ab4c
1055,wave5,0.0,12.0,2.0,1.5446885271708923,14.0,0.9056170129680619,0.2,2.0,0.0,0.0,0.0,1bd44bb0-0ded-4a97-b2ed-44fce0c8ab4c
1056,wave0,1.0,2.0,4.0,0.20341814088809596,0.0,0.17538955215791216,0.05,3.0,0.0,0.0,6.0,490b711b-a7fd-4fe8-be34-24ea3d19c744
1057,wave1,0.0,6.0,7.0,0.2771826432401475,5.0,0.8196005146296375,0.05,7.0,2.0,0.0,8.0,490b711b-a7fd-4fe8-be34-24ea3d19c744
1058,wave2,1.0,8.0,7.0,1.8228378581287257,8.0,0.8257656110270962,0.24,6.0,3.0,0.0,7.0,490b711b-a7fd-4fe8-be34-24ea3d19c744
1059,wave3,1.0,10.0,6.0,2.211606785686003,7.0,0.7765609360912334,0.24,5.0,3.0,0.0,9.0,490b711b-a7fd-4fe8-be34-24ea3d19c744
1060,wave4,2.0,11.0,11.0,1.867024974381441,11.0,0.5847842434701382,0.24,8.0,4.0,1.0,11.0,490b711b-a7fd-4fe8-be34-24ea3d19c744
1061,wave5,1.0,13.0,5.0,1.287911928517777,13.0,1.0502342657829578,0.18,4.0,2.0,0.0,5.0,490b711b-a7fd-4fe8-be34-24ea3d19c744
1062,wave0,0.0,4.0,0.0,0.2738476005301092,1.0,0.2738476005301092,0.05,0.0,1.0,0.0,3.0,ffb44e87-bf5b-445f-aff7-4a3bc72b7439
1063,wave1,3.0,13.0,5.0,1.9074475406764861,4.0,1.5086998034664154,0.24,2.0,3.0,0.0,14.0,ffb44e87-bf5b-445f-aff7-4a3bc72b7439
1064,wave2,3.0,15.0,12.0,1.0558557067679133,4.0,0.8335758750922893,0.27,9.0,1.0,0.0,23.0,ffb44e87-bf5b-445f-aff7-4a3bc72b7439
1065,wave3,3.0,11.0,10.0,1.7821949636843015,2.0,1.2030846875815575,0.27,7.0,1.0,0.0,19.0,ffb44e87-bf5b-445f-aff7-4a3bc72b7439
1066,wave4,3.0,13.0,16.0,1.7661389502701468,3.0,1.2132980210326265,0.27,13.0,1.0,0.0,26.0,ffb44e87-bf5b-445f-aff7-4a3bc72b7439
1067,wave5,4.0,14.0,8.0,1.428001914778044,4.0,0.8877071996182646,0.24,4.0,1.0,0.0,18.0,ffb44e87-bf5b-445f-aff7-4a3bc72b7439
1068,wave0,4.0,4.0,10.0,0.2743884011646511,2.0,0.5003641540548548,0.05,6.0,1.0,0.0,12.0,a7ef3538-9c6a-4469-aed9-c043d0a202a7
1069,wave1,10.0,7.0,24.0,1.5248110920988416,15.0,0.7127421006592974,0.24,10.0,2.0,4.0,16.0,a7ef3538-9c6a-4469-aed9-c043d0a202a7
1070,wave2,7.0,12.0,25.0,1.814947304279534,17.0,0.9247123785918399,0.22,15.0,8.0,3.0,20.0,a7ef3538-9c6a-4469-aed9-c043d0a202a7
1071,wave3,1.0,11.0,10.0,0.7449482425675696,9.0,0.9395405414619582,0.15,9.0,5.0,0.0,12.0,a7ef3538-9c6a-4469-aed9-c043d0a202a7
1072,wave4,5.0,16.0,15.0,2.701597693586463,16.0,1.5607700924064982,0.34,10.0,6.0,0.0,15.0,a7ef3538-9c6a-4469-aed9-c043d0a202a7
1073,wave5,3.0,20.0,20.0,2.1371532215529494,9.0,1.4686634573775377,0.36,17.0,6.0,0.0,31.0,a7ef3538-9c6a-4469-aed9-c043d0a202a7
1074,wave0,10.0,4.0,20.0,0.2904363008705617,5.0,0.34986080722268803,0.05,10.0,1.0,0.0,19.0,0c32deda-b217-40ef-8651-d4679481d00a
1075,wave1,26.0,12.0,53.0,1.5337776643728498,16.0,1.508929128432429,0.24,19.0,5.0,8.0,49.0,0c32deda-b217-40ef-8651-d4679481d00a
1076,wave2,27.0,13.0,78.0,1.5642595224067042,22.0,1.391670344182917,0.27,38.0,4.0,13.0,69.0,0c32deda-b217-40ef-8651-d4679481d00a
1077,wave3,41.0,10.0,80.0,1.374490728732557,24.0,1.4829481518342311,0.24,34.0,6.0,5.0,66.0,0c32deda-b217-40ef-8651-d4679481d00a
1078,wave4,34.0,11.0,98.0,1.6458106542145499,13.0,1.7808507387679668,0.24,63.0,6.0,1.0,96.0,0c32deda-b217-40ef-8651-d4679481d00a
1079,wave5,31.0,15.0,67.0,0.9881550640061093,20.0,1.2783107493049615,0.18,33.0,9.0,3.0,62.0,0c32deda-b217-40ef-8651-d4679481d00a
1080,wave0,34.0,4.0,61.0,0.21097283294793512,1.0,1.298412994834964,0.05,27.0,1.0,0.0,64.0,4dbb06b7-b46a-4594-80bf-457679e8b352
1081,wave1,51.0,7.0,109.0,1.2299172195998551,16.0,1.1351455624376827,0.24,50.0,2.0,8.0,100.0,4dbb06b7-b46a-4594-80bf-457679e8b352
1082,wave2,35.0,13.0,107.0,1.1128784913965786,27.0,0.9979767911631025,0.22,54.0,2.0,18.0,93.0,4dbb06b7-b46a-4594-80bf-457679e8b352
1083,wave3,52.0,11.0,70.0,0.8905004017464168,6.0,1.0402384834212441,0.15,18.0,3.0,0.0,75.0,4dbb06b7-b46a-4594-80bf-457679e8b352
1084,wave4,55.0,13.0,92.0,2.6017088447110086,9.0,1.0102082822970397,0.34,36.0,3.0,1.0,96.0,4dbb06b7-b46a-4594-80bf-457679e8b352
1085,wave5,53.0,13.0,131.0,2.1429193158614,10.0,1.0929338566901277,0.34,77.0,4.0,1.0,134.0,4dbb06b7-b46a-4594-80bf-457679e8b352
1086,wave0,1.0,3.0,1.0,0.3798106806712072,0.0,0.22513243862364307,0.05,0.0,0.0,0.0,4.0,a79d7c0e-37fe-4b6f-a12a-515dfb86ef41
1087,wave1,1.0,5.0,2.0,0.47274694215203344,1.0,0.39445275989858564,0.08,1.0,1.0,0.0,6.0,a79d7c0e-37fe-4b6f-a12a-515dfb86ef41
1088,wave2,0.0,9.0,9.0,0.9304742356366527,13.0,1.00589500602037,0.11,8.0,2.0,1.0,5.0,a79d7c0e-37fe-4b6f-a12a-515dfb86ef41
1089,wave3,0.0,12.0,8.0,1.594269764850872,11.0,1.0593542691551938,0.18,5.0,4.0,3.0,9.0,a79d7c0e-37fe-4b6f-a12a-515dfb86ef41
1090,wave4,1.0,17.0,9.0,2.3786849111652693,25.0,1.0104506996531437,0.28,0.0,1.0,8.0,1.0,a79d7c0e-37fe-4b6f-a12a-515dfb86ef41
1091,wave5,0.0,20.0,19.0,2.801939612475362,25.0,1.689455459109021,0.31,11.0,4.0,8.0,14.0,a79d7c0e-37fe-4b6f-a12a-515dfb86ef41
1092,wave0,1.0,4.0,10.0,0.38224753345429374,2.0,0.38768795716775645,0.05,9.0,2.0,0.0,12.0,8e3a852d-0bd8-4de9-b1cc-2fb7e31924d5
1093,wave1,1.0,10.0,13.0,2.151806018157161,12.0,1.0706069112420449,0.24,9.0,4.0,3.0,11.0,8e3a852d-0bd8-4de9-b1cc-2fb7e31924d5
1094,wave2,6.0,8.0,29.0,1.743895610389696,19.0,0.923988369661062,0.24,21.0,4.0,2.0,18.0,8e3a852d-0bd8-4de9-b1cc-2fb7e31924d5
1095,wave3,2.0,13.0,4.0,0.5995165372938686,5.0,0.7397329908510387,0.18,2.0,3.0,0.0,12.0,8e3a852d-0bd8-4de9-b1cc-2fb7e31924d5
1096,wave4,9.0,9.0,35.0,3.1358209271525106,10.0,0.9813503241456989,0.36,26.0,5.0,0.0,34.0,8e3a852d-0bd8-4de9-b1cc-2fb7e31924d5
1097,wave5,4.0,14.0,21.0,2.5113952137659616,10.0,1.1184239011525376,0.34,16.0,5.0,1.0,25.0,8e3a852d-0bd8-4de9-b1cc-2fb7e31924d5
1098,wave0,3.0,2.0,3.0,0.22765988016822938,0.0,0.1919333484444893,0.05,0.0,0.0,0.0,5.0,3ab9e900-c21b-4079-8714-12cf341e11c4
1099,wave1,1.0,6.0,15.0,0.29115700614089596,9.0,0.37237395829639547,0.05,10.0,2.0,4.0,12.0,3ab9e900-c21b-4079-8714-12cf341e11c4
1100,wave2,3.0,12.0,20.0,1.399495648978559,8.0,0.7645631677988493,0.24,15.0,3.0,2.0,24.0,3ab9e900-c21b-4079-8714-12cf341e11c4
1101,wave3,7.0,4.0,46.0,2.1573830388303934,2.0,1.1138861150968016,0.27,39.0,1.0,0.0,48.0,3ab9e900-c21b-4079-8714-12cf341e11c4
1102,wave4,3.0,9.0,31.0,1.279171495113213,0.0,1.2155676718277335,0.24,28.0,0.0,0.0,40.0,3ab9e900-c21b-4079-8714-12cf341e11c4
1103,wave5,7.0,8.0,35.0,0.4361324055407552,5.0,0.8056393910880443,0.12,28.0,2.0,0.0,38.0,3ab9e900-c21b-4079-8714-12cf341e11c4
1104,wave0,0.0,4.0,0.0,0.3507495626944816,1.0,0.3507495626944816,0.05,0.0,1.0,0.0,3.0,31dc3d55-d7af-47c1-b380-9cb719ec47c0
1105,wave1,3.0,11.0,17.0,1.7818788081585264,5.0,1.088503220503886,0.24,14.0,3.0,0.0,23.0,31dc3d55-d7af-47c1-b380-9cb719ec47c0
1106,wave2,0.0,23.0,8.0,1.4734015866755723,13.0,1.4497035760652452,0.27,8.0,6.0,0.0,18.0,31dc3d55-d7af-47c1-b380-9cb719ec47c0
1107,wave3,2.0,13.0,18.0,2.467583496074603,9.0,1.0851325111909111,0.34,16.0,6.0,0.0,22.0,31dc3d55-d7af-47c1-b380-9cb719ec47c0
1108,wave4,5.0,24.0,16.0,1.7110310669012296,13.0,1.4228102355872305,0.34,11.0,5.0,0.0,27.0,31dc3d55-d7af-47c1-b380-9cb719ec47c0
1109,wave5,7.0,24.0,25.0,2.27243194669978,18.0,1.4727908154673077,0.34,17.0,6.0,1.0,31.0,31dc3d55-d7af-47c1-b380-9cb719ec47c0
1110,wave0,0.0,3.0,2.0,0.38578781369222753,1.0,0.35255697245920276,0.05,2.0,1.0,0.0,4.0,00307f13-38df-47d4-be59-5b1a45e91d09
1111,wave1,0.0,7.0,7.0,0.2581289664143604,7.0,0.7975478301111206,0.08,7.0,5.0,0.0,7.0,00307f13-38df-47d4-be59-5b1a45e91d09
1112,wave2,1.0,20.0,7.0,1.4229899589298032,9.0,1.4552297939793897,0.27,6.0,6.0,0.0,18.0,00307f13-38df-47d4-be59-5b1a45e91d09
1113,wave3,3.0,23.0,16.0,2.849759956757956,10.0,1.5013109980828074,0.46,13.0,5.0,0.0,29.0,00307f13-38df-47d4-be59-5b1a45e91d09
1114,wave4,2.0,28.0,25.0,3.3676049538993946,14.0,2.0772979089789514,0.49,23.0,8.0,0.0,39.0,00307f13-38df-47d4-be59-5b1a45e91d09
1115,wave5,2.0,33.0,23.0,2.873629971153816,20.0,1.6989380765673414,0.49,21.0,9.0,0.0,36.0,00307f13-38df-47d4-be59-5b1a45e91d09
1116,wave0,4.0,4.0,9.0,0.2587752088089618,1.0,0.31659550489559046,0.05,5.0,1.0,0.0,12.0,9a782fc8-61ee-4801-ac25-2ed450eab868
1117,wave1,9.0,10.0,27.0,1.6106836427535032,12.0,1.4118318358251167,0.24,17.0,7.0,1.0,25.0,9a782fc8-61ee-4801-ac25-2ed450eab868
1118,wave2,2.0,9.0,6.0,2.008830998760542,8.0,1.176338581317846,0.24,4.0,5.0,0.0,7.0,9a782fc8-61ee-4801-ac25-2ed450eab868
1119,wave3,5.0,9.0,13.0,1.2153687505872532,12.0,0.6913628460721353,0.18,8.0,5.0,0.0,10.0,9a782fc8-61ee-4801-ac25-2ed450eab868
1120,wave4,4.0,9.0,21.0,1.4795070514474031,17.0,1.1717138310965831,0.2,17.0,6.0,0.0,13.0,9a782fc8-61ee-4801-ac25-2ed450eab868
1121,wave5,5.0,16.0,23.0,1.036731552374616,17.0,1.1111937595455714,0.18,17.0,5.0,1.0,22.0,9a782fc8-61ee-4801-ac25-2ed450eab868
1122,wave0,2.0,4.0,4.0,0.233499346170864,5.0,0.23639489861746688,0.05,2.0,2.0,0.0,3.0,8ded2725-299b-47ea-be78-3ccbff070616
1123,wave1,3.0,14.0,10.0,1.6296141617620103,7.0,1.1797793633144174,0.24,7.0,3.0,0.0,17.0,8ded2725-299b-47ea-be78-3ccbff070616
1124,wave2,1.0,16.0,9.0,1.8339196680377656,8.0,0.9450676959646612,0.27,8.0,3.0,0.0,17.0,8ded2725-299b-47ea-be78-3ccbff070616
1125,wave3,0.0,20.0,7.0,2.068851073025055,9.0,1.6196755832670666,0.3,7.0,4.0,0.0,18.0,8ded2725-299b-47ea-be78-3ccbff070616
1126,wave4,2.0,19.0,20.0,2.1647038622075887,6.0,1.1664619197979906,0.41,18.0,2.0,0.0,33.0,8ded2725-299b-47ea-be78-3ccbff070616
1127,wave5,3.0,20.0,21.0,2.7816079117253083,10.0,0.9703422687395242,0.41,18.0,4.0,0.0,31.0,8ded2725-299b-47ea-be78-3ccbff070616
1128,wave0,3.0,4.0,8.0,0.2353957494767895,6.0,0.48934120357255545,0.05,5.0,1.0,0.0,6.0,720acddf-5838-41d5-b387-d5140dce98be
1129,wave1,0.0,14.0,16.0,1.6628677315216107,11.0,1.0725270484517806,0.24,15.0,5.0,1.0,19.0,720acddf-5838-41d5-b387-d5140dce98be
1130,wave2,0.0,18.0,5.0,1.5117308601115056,13.0,0.8827804173593469,0.27,3.0,4.0,2.0,10.0,720acddf-5838-41d5-b387-d5140dce98be
1131,wave3,2.0,18.0,21.0,1.9609599225328211,18.0,1.2590706714077027,0.3,17.0,7.0,2.0,21.0,720acddf-5838-41d5-b387-d5140dce98be
1132,wave4,2.0,23.0,18.0,2.467475989243163,18.0,1.170916734141466,0.36,14.0,8.0,2.0,23.0,720acddf-5838-41d5-b387-d5140dce98be
1133,wave5,3.0,26.0,21.0,2.8556171539358717,20.0,1.4421449473550276,0.39,17.0,8.0,1.0,27.0,720acddf-5838-41d5-b387-d5140dce98be
1134,wave0,2.0,2.0,16.0,0.26887086441463826,3.0,0.5297683098045383,0.05,14.0,2.0,0.0,15.0,a61ff234-5fd3-4405-bc13-9481aafd22a3
1135,wave1,0.0,5.0,4.0,0.4342213314228811,3.0,0.43446498916145077,0.05,4.0,1.0,0.0,6.0,a61ff234-5fd3-4405-bc13-9481aafd22a3
1136,wave2,7.0,5.0,31.0,0.70817599817655,7.0,1.1145826888847066,0.08,22.0,1.0,2.0,29.0,a61ff234-5fd3-4405-bc13-9481aafd22a3
1137,wave3,8.0,8.0,17.0,1.0003783922762233,5.0,1.3903236929327802,0.11,9.0,3.0,0.0,20.0,a61ff234-5fd3-4405-bc13-9481aafd22a3
1138,wave4,10.0,10.0,31.0,2.454404288256148,8.0,1.8663059805319966,0.3,21.0,6.0,0.0,33.0,a61ff234-5fd3-4405-bc13-9481aafd22a3
1139,wave5,15.0,16.0,38.0,2.1390320278977004,18.0,1.6416705792613855,0.3,20.0,6.0,3.0,36.0,a61ff234-5fd3-4405-bc13-9481aafd22a3
1140,wave0,2.0,4.0,5.0,0.3302820802854051,1.0,0.33162152771861997,0.05,3.0,1.0,0.0,8.0,78a2c394-74d0-4257-b957-682e8aa66a8a
1141,wave1,1.0,15.0,13.0,1.7739709661728928,19.0,1.6713337890834412,0.24,4.0,5.0,8.0,9.0,78a2c394-74d0-4257-b957-682e8aa66a8a
1142,wave2,4.0,10.0,27.0,3.114669265499712,18.0,1.406908735927528,0.31,22.0,5.0,1.0,19.0,78a2c394-74d0-4257-b957-682e8aa66a8a
1143,wave3,3.0,18.0,15.0,1.9175194078094038,13.0,1.6556092270443785,0.28,10.0,7.0,2.0,20.0,78a2c394-74d0-4257-b957-682e8aa66a8a
1144,wave4,7.0,21.0,23.0,2.5066396634456174,24.0,1.6695170874870773,0.35,13.0,7.0,3.0,20.0,78a2c394-74d0-4257-b957-682e8aa66a8a
1145,wave5,3.0,21.0,30.0,3.2044219136122165,27.0,1.8280232251155923,0.38,23.0,8.0,4.0,24.0,78a2c394-74d0-4257-b957-682e8aa66a8a
1146,wave0,1.0,4.0,15.0,0.3771902656430654,9.0,1.013800607158323,0.05,14.0,4.0,0.0,10.0,e2828890-ed0a-4a16-a92f-b19ef7cc674e
1147,wave1,12.0,13.0,31.0,1.5278051194498636,18.0,1.5200348369644379,0.24,17.0,7.0,2.0,26.0,e2828890-ed0a-4a16-a92f-b19ef7cc674e
1148,wave2,6.0,17.0,15.0,1.42766019615077,7.0,0.9982827370351165,0.27,9.0,4.0,0.0,25.0,e2828890-ed0a-4a16-a92f-b19ef7cc674e
1149,wave3,5.0,17.0,20.0,1.7790067085918668,9.0,1.6942643708358676,0.3,15.0,6.0,0.0,28.0,e2828890-ed0a-4a16-a92f-b19ef7cc674e
1150,wave4,5.0,20.0,26.0,2.031668701527237,10.0,1.4147997793282654,0.32,21.0,4.0,0.0,36.0,e2828890-ed0a-4a16-a92f-b19ef7cc674e
1151,wave5,6.0,22.0,17.0,1.9618134088257702,10.0,1.5965184354793174,0.35,11.0,4.0,0.0,29.0,e2828890-ed0a-4a16-a92f-b19ef7cc674e
1152,wave0,7.0,3.0,8.0,0.36567485575758885,0.0,0.4033680554099056,0.05,1.0,0.0,0.0,11.0,96e4c08c-0ae8-4fe6-922b-e40da3c105e6
1153,wave1,15.0,7.0,16.0,0.47604040205151016,3.0,0.5877366763652104,0.08,1.0,1.0,0.0,20.0,96e4c08c-0ae8-4fe6-922b-e40da3c105e6
1154,wave2,15.0,12.0,54.0,1.9654917699323133,11.0,1.6993189313181554,0.27,34.0,5.0,5.0,55.0,96e4c08c-0ae8-4fe6-922b-e40da3c105e6
1155,wave3,7.0,15.0,24.0,1.7498834042717026,9.0,1.236359463952691,0.3,17.0,6.0,0.0,30.0,96e4c08c-0ae8-4fe6-922b-e40da3c105e6
1156,wave4,6.0,21.0,29.0,1.7688598623813283,15.0,1.6114241669029707,0.32,21.0,6.0,2.0,35.0,96e4c08c-0ae8-4fe6-922b-e40da3c105e6
1157,wave5,7.0,17.0,37.0,2.2360556182986957,14.0,1.7535994609926686,0.32,30.0,6.0,0.0,40.0,96e4c08c-0ae8-4fe6-922b-e40da3c105e6
1158,wave0,0.0,4.0,4.0,0.27786374649889883,3.0,0.404319444295475,0.05,4.0,2.0,0.0,5.0,26a5c339-ac97-4ca2-9b9a-5f9a9f910d17
1159,wave1,5.0,10.0,22.0,1.9891103342381544,10.0,1.237236271889912,0.24,14.0,7.0,3.0,22.0,26a5c339-ac97-4ca2-9b9a-5f9a9f910d17
1160,wave2,5.0,12.0,29.0,2.061477601986194,9.0,1.1761242301527302,0.24,24.0,5.0,0.0,32.0,26a5c339-ac97-4ca2-9b9a-5f9a9f910d17
1161,wave3,2.0,15.0,12.0,1.7229586512309853,8.0,1.624925662028622,0.22,10.0,6.0,0.0,19.0,26a5c339-ac97-4ca2-9b9a-5f9a9f910d17
1162,wave4,10.0,13.0,26.0,2.075673700007678,8.0,1.7564043673784164,0.32,16.0,5.0,0.0,31.0,26a5c339-ac97-4ca2-9b9a-5f9a9f910d17
1163,wave5,5.0,16.0,29.0,2.2861746274763655,12.0,1.2812238464175922,0.32,24.0,6.0,0.0,33.0,26a5c339-ac97-4ca2-9b9a-5f9a9f910d17
1164,wave0,13.0,4.0,16.0,0.35465142076657763,7.0,0.35740281947577124,0.05,3.0,4.0,0.0,13.0,defedcab-976e-42d0-b6db-b3d869624ea8
1165,wave1,7.0,14.0,26.0,1.7267302975933048,9.0,1.2915187183701673,0.24,19.0,5.0,0.0,31.0,defedcab-976e-42d0-b6db-b3d869624ea8
1166,wave2,4.0,16.0,24.0,2.1426320448957443,16.0,1.3939704417472534,0.27,18.0,5.0,2.0,24.0,defedcab-976e-42d0-b6db-b3d869624ea8
1167,wave3,4.0,19.0,17.0,2.0322523772869707,17.0,1.5876452026775405,0.3,13.0,6.0,0.0,19.0,defedcab-976e-42d0-b6db-b3d869624ea8
1168,wave4,21.0,18.0,53.0,2.3648863308542727,20.0,1.663987759579044,0.36,31.0,8.0,1.0,51.0,defedcab-976e-42d0-b6db-b3d869624ea8
1169,wave5,15.0,30.0,57.0,2.413415813426504,30.0,2.146033022939002,0.36,36.0,10.0,6.0,57.0,defedcab-976e-42d0-b6db-b3d869624ea8
1170,wave0,16.0,3.0,21.0,0.29370729981147126,0.0,0.31096599863534186,0.05,5.0,0.0,0.0,24.0,2fec315c-45cd-4e9c-afc8-330607b84948
1171,wave1,28.0,3.0,53.0,0.4529255393583126,9.0,0.6164132874142964,0.08,25.0,4.0,0.0,47.0,2fec315c-45cd-4e9c-afc8-330607b84948
1172,wave2,19.0,2.0,46.0,0.523300412846621,1.0,0.649800521050556,0.07,27.0,1.0,0.0,47.0,2fec315c-45cd-4e9c-afc8-330607b84948
1173,wave3,24.0,4.0,38.0,0.41869497345707474,6.0,0.5770177914953465,0.05,14.0,4.0,0.0,36.0,2fec315c-45cd-4e9c-afc8-330607b84948
1174,wave4,44.0,12.0,68.0,1.4565242013277138,7.0,1.0273982543557625,0.24,24.0,5.0,0.0,73.0,2fec315c-45cd-4e9c-afc8-330607b84948
1175,wave5,39.0,11.0,57.0,2.3305176428902143,7.0,1.17691833719202,0.27,18.0,5.0,0.0,61.0,2fec315c-45cd-4e9c-afc8-330607b84948
1176,wave3,0.0,4.0,10.0,0.2574432025724378,4.0,0.2760715156162217,0.05,10.0,3.0,0.0,10.0,46ac1f9b-17cc-41dc-bb50-1a9ca328e5a6
1177,wave4,4.0,8.0,5.0,2.083241451385018,7.0,0.7059839618695927,0.24,1.0,2.0,0.0,6.0,46ac1f9b-17cc-41dc-bb50-1a9ca328e5a6
1178,wave5,1.0,3.0,11.0,1.839806184850899,3.0,0.41684244539005316,0.24,9.0,1.0,1.0,11.0,46ac1f9b-17cc-41dc-bb50-1a9ca328e5a6
1179,wave6,7.0,5.0,15.0,0.8235092161566714,4.0,0.9046797463756427,0.12,7.0,1.0,1.0,16.0,46ac1f9b-17cc-41dc-bb50-1a9ca328e5a6
1180,wave7,1.0,9.0,7.0,0.6976539006773688,9.0,0.7028324255746914,0.12,5.0,2.0,1.0,7.0,46ac1f9b-17cc-41dc-bb50-1a9ca328e5a6
